0.44	0.34	0.36	0.27	0.26	0.26	0.29	0.46	0.43	0.4
0.44	0.34	0.36	0.27	0.26	0.26	0.29	0.46	0.43	0.4
0.44	0.34	0.36	0.27	0.26	0.26	0.29	0.46	0.43	0.4
0.45	0.33	0.36	0.3	0.3	0.3	0.31	0.46	0.41	0.44
0.45	0.31	0.35	0.29	0.27	0.26	0.3	0.49	0.41	0.44
0.45	0.35	0.35	0.27	0.27	0.26	0.3	0.46	0.4	0.41
0.435	0.345	0.355	0.27	0.28	0.265	0.28500000000000003	0.525	0.39	0.405
0.44	0.35	0.35	0.27	0.28	0.27	0.3	0.52	0.38	0.41
0.43	0.35	0.36	0.28	0.29	0.28	0.3	0.46	0.43	0.4
0.445	0.355	0.36	0.275	0.27	0.265	0.3	0.455	0.405	0.42
0.45	0.33	0.36	0.3	0.3	0.3	0.31	0.46	0.41	0.44
0.43	0.34	0.36	0.27	0.28	0.26	0.27	0.53	0.4	0.4
0.43	0.34	0.36	0.27	0.28	0.26	0.27	0.53	0.4	0.4
0.43	0.35	0.36	0.28	0.29	0.28	0.3	0.46	0.43	0.4
0.42	0.31	0.35	0.25	0.24	0.24	0.28	0.58	0.38	0.41
0.42	0.31	0.35	0.25	0.24	0.24	0.28	0.58	0.38	0.41
0.41	0.31	0.34	0.24	0.24	0.24	0.27	0.57	0.34	0.39
0.43	0.35	0.36	0.28	0.29	0.28	0.3	0.46	0.43	0.4
0.44	0.36	0.37	0.28	0.27	0.27	0.3	0.45	0.41	0.43
0.44	0.345	0.36	0.29000000000000004	0.29	0.29000000000000004	0.305	0.46499999999999997	0.435	0.42000000000000004
0.45	0.34	0.36	0.3	0.29	0.3	0.31	0.47	0.44	0.44
0.41	0.31	0.34	0.24	0.24	0.24	0.27	0.57	0.34	0.39
0.41	0.31	0.33	0.23	0.25	0.24	0.26	0.56	0.34	0.38
0.41	0.31	0.34	0.25	0.25	0.25	0.29	0.56	0.39	0.44
0.4	0.29	0.32	0.25	0.25	0.24	0.26	0.56	0.34	0.36
0.45	0.38	0.37	0.31	0.31	0.3	0.31	0.43	0.38	0.45
0.41	0.31	0.34	0.25	0.25	0.25	0.29	0.56	0.39	0.44
0.45	0.36	0.36	0.3	0.3	0.3	0.31	0.45	0.41	0.45
0.42	0.33	0.36	0.24	0.24	0.25	0.26	0.55	0.34	0.39
0.45	0.36	0.36	0.3	0.3	0.3	0.31	0.45	0.41	0.45
0.42	0.33	0.36	0.24	0.24	0.25	0.26	0.55	0.34	0.39
0.43	0.35	0.38	0.3	0.3	0.3	0.31	0.47	0.42	0.39
0.42	0.33	0.36	0.24	0.24	0.25	0.26	0.55	0.34	0.39
0.44	0.365	0.375	0.305	0.305	0.3	0.31	0.44999999999999996	0.4	0.42000000000000004
0.42	0.33	0.36	0.24	0.24	0.25	0.26	0.55	0.34	0.39
0.43	0.35	0.38	0.3	0.3	0.3	0.31	0.47	0.42	0.39
0.41	0.31	0.34	0.23	0.25	0.24	0.27	0.51	0.35	0.39
0.43	0.35	0.38	0.3	0.3	0.3	0.31	0.47	0.42	0.39
0.41	0.31	0.34	0.23	0.25	0.24	0.27	0.51	0.35	0.39
0.41	0.33	0.34	0.22	0.22	0.24	0.26	0.52	0.33	0.39
0.41	0.33	0.34	0.22	0.22	0.24	0.26	0.52	0.33	0.39
0.44	0.38	0.38	0.3	0.31	0.3	0.31	0.43	0.38	0.42
0.41	0.33	0.34	0.22	0.22	0.24	0.26	0.52	0.33	0.39
0.44	0.35	0.38	0.31	0.32	0.32	0.32	0.45	0.4	0.39
0.41	0.33	0.34	0.22	0.22	0.24	0.26	0.52	0.33	0.39
0.4	0.29	0.32	0.24	0.24	0.24	0.26	0.51	0.34	0.36
0.44	0.35	0.38	0.31	0.32	0.32	0.32	0.45	0.4	0.39
0.45	0.37	0.36	0.31	0.31	0.31	0.32	0.42	0.41	0.44
0.38	0.3	0.34	0.22	0.23	0.22	0.26	0.53	0.35	0.38
0.4	0.29	0.32	0.24	0.24	0.24	0.26	0.51	0.34	0.36
0.44	0.38	0.38	0.3	0.31	0.3	0.31	0.43	0.38	0.42
0.38	0.3	0.34	0.22	0.23	0.22	0.26	0.53	0.35	0.38
0.44	0.35	0.38	0.31	0.32	0.32	0.32	0.45	0.4	0.39
0.44	0.35	0.38	0.31	0.32	0.32	0.32	0.45	0.4	0.39
0.39	0.32	0.33	0.24	0.24	0.25	0.25	0.52	0.37	0.39
0.38	0.3	0.34	0.21	0.22	0.21	0.25	0.51	0.35	0.37
0.39	0.32	0.33	0.24	0.24	0.25	0.25	0.52	0.37	0.39
0.4	0.29	0.32	0.24	0.23	0.23	0.26	0.51	0.34	0.33
0.4	0.29	0.32	0.24	0.23	0.23	0.26	0.51	0.34	0.33
0.46	0.36	0.38	0.33	0.33	0.31	0.32	0.4	0.42	0.43
0.43	0.34	0.38	0.32	0.31	0.32	0.32	0.42	0.41	0.39
0.45	0.37	0.37	0.31	0.31	0.31	0.32	0.42	0.42	0.44
0.38	0.3	0.34	0.21	0.22	0.21	0.25	0.51	0.35	0.37
0.4	0.32	0.33	0.255	0.26	0.26	0.255	0.52	0.375	0.385
0.4	0.29	0.32	0.25	0.24	0.25	0.26	0.52	0.33	0.33
0.43	0.34	0.38	0.32	0.31	0.32	0.32	0.42	0.41	0.39
0.4	0.29	0.32	0.25	0.24	0.25	0.26	0.52	0.33	0.33
0.43	0.34	0.38	0.32	0.31	0.32	0.32	0.42	0.41	0.39
0.41500000000000004	0.33499999999999996	0.355	0.28500000000000003	0.28500000000000003	0.28500000000000003	0.29000000000000004	0.44499999999999995	0.385	0.405
0.38	0.3	0.34	0.26	0.26	0.26	0.26	0.47	0.35	0.37
0.38	0.32	0.35	0.22	0.24	0.23	0.25	0.51	0.35	0.37
0.4	0.29	0.32	0.25	0.24	0.25	0.26	0.48	0.35	0.33
0.38	0.31	0.34	0.25	0.26	0.24	0.25	0.47	0.36	0.37
0.4	0.29	0.32	0.25	0.24	0.25	0.26	0.48	0.35	0.33
0.46	0.37	0.38	0.29	0.3	0.29	0.31	0.42	0.38	0.43
0.45	0.34	0.38	0.32	0.32	0.32	0.32	0.42	0.42	0.39
0.41	0.32	0.33	0.27	0.28	0.27	0.26	0.52	0.38	0.38
0.46	0.37	0.38	0.29	0.3	0.29	0.31	0.42	0.38	0.43
0.48	0.37	0.37	0.32	0.31	0.31	0.31	0.42	0.4	0.44
0.4	0.31	0.32	0.28	0.27	0.27	0.26	0.48	0.37	0.34
0.46499999999999997	0.355	0.375	0.32	0.315	0.315	0.315	0.42	0.41000000000000003	0.41500000000000004
0.38	0.3	0.34	0.27	0.26	0.26	0.26	0.45	0.33	0.37
0.41	0.32	0.33	0.27	0.28	0.27	0.26	0.52	0.38	0.38
0.45	0.34	0.38	0.32	0.32	0.32	0.32	0.42	0.42	0.39
0.38	0.3	0.34	0.27	0.26	0.26	0.26	0.45	0.33	0.37
0.41	0.32	0.33	0.27	0.28	0.27	0.26	0.52	0.38	0.38
0.41	0.32	0.33	0.27	0.28	0.27	0.26	0.52	0.38	0.38
0.41	0.31	0.32	0.27	0.27	0.27	0.26	0.49	0.36	0.35
0.47	0.37	0.4	0.29	0.3	0.31	0.32	0.44	0.45	0.43
0.46	0.34	0.38000000000000006	0.3	0.3	0.31	0.32	0.42	0.44	0.4000000000000001
0.38	0.3	0.33	0.27	0.26	0.26	0.26	0.47	0.34	0.38
0.46	0.34	0.38	0.3	0.3	0.31	0.32	0.42	0.44	0.4
0.46	0.37	0.37	0.32	0.31	0.29	0.31	0.41	0.4	0.45
0.41	0.32	0.33	0.27	0.28	0.27	0.26	0.52	0.36999999999999994	0.38000000000000006
0.38	0.3	0.33	0.27	0.26	0.26	0.26	0.47	0.34	0.38
0.46	0.37	0.37	0.32	0.31	0.29	0.31	0.41	0.4	0.45
0.46	0.34	0.39	0.3	0.3	0.31	0.33	0.44	0.41	0.41
0.41	0.32	0.33	0.27	0.28	0.27	0.26	0.52	0.37	0.38
0.41	0.3	0.32	0.28	0.28	0.27	0.27	0.49	0.36	0.35
0.46	0.34	0.39	0.3	0.3	0.31	0.33	0.44	0.41	0.41
0.41	0.3	0.32	0.28	0.28	0.27	0.27	0.49	0.36	0.35
0.47	0.345	0.39	0.31	0.305	0.315	0.335	0.445	0.41	0.415
0.47	0.35	0.4	0.31	0.31	0.33	0.34	0.42	0.46	0.43
0.4633333333333333	0.3633333333333333	0.37333333333333335	0.3033333333333333	0.3033333333333333	0.3033333333333333	0.32	0.4266666666666667	0.44	0.43
0.48	0.35	0.39	0.32	0.31	0.32	0.34	0.45	0.41	0.42
0.43	0.3	0.32	0.28	0.28	0.27	0.28	0.49	0.36	0.35
0.49	0.36	0.41	0.32	0.31	0.33	0.34	0.43	0.44	0.42
0.41	0.33	0.34	0.3	0.3	0.29	0.28	0.52	0.37	0.36
0.48	0.38	0.37	0.3	0.3	0.29	0.32	0.41	0.43	0.42
0.48	0.38	0.37	0.3	0.3	0.29	0.32	0.41	0.43	0.42
0.49	0.36	0.41	0.32	0.31	0.33	0.34	0.43	0.44	0.42
0.41	0.33	0.34	0.3	0.3	0.29	0.28	0.52	0.37	0.36
0.42	0.31	0.33	0.29	0.27	0.29	0.27	0.48	0.34	0.38
0.49	0.36	0.41	0.32	0.31	0.33	0.34	0.43	0.44	0.42
0.43	0.31	0.34	0.34	0.32	0.33	0.3	0.44	0.38	0.35
0.41	0.33	0.34	0.3	0.3	0.29	0.28	0.52	0.37	0.36
0.45	0.33	0.34	0.35	0.35	0.36	0.32	0.44	0.38	0.36
0.43	0.31	0.34	0.34	0.32	0.33	0.3	0.44	0.38	0.35
0.48	0.35	0.4	0.33	0.31	0.34	0.35	0.41	0.46	0.43
0.48	0.38	0.37	0.32	0.32	0.32	0.33	0.39	0.43	0.44
0.41	0.33	0.34	0.3	0.3	0.29	0.28	0.52	0.37	0.36
0.45	0.33	0.34	0.35	0.35	0.36	0.32	0.44	0.38	0.36
0.42	0.31	0.34	0.31	0.3	0.3	0.28	0.45	0.38	0.35
0.42	0.31	0.34	0.31	0.3	0.3	0.28	0.45	0.38	0.35
0.42	0.31	0.33	0.29	0.27	0.29	0.27	0.48	0.34	0.38
0.49	0.36	0.43	0.32	0.32	0.33	0.35	0.43	0.46	0.42
0.44	0.35	0.34	0.35	0.35	0.36	0.33	0.48	0.37	0.36
0.49	0.36	0.43	0.32	0.32	0.33	0.35	0.43	0.46	0.42
0.48	0.38	0.37	0.32	0.32	0.32	0.33	0.39	0.43	0.44
0.41	0.34	0.34	0.3	0.3	0.29	0.28	0.49	0.36000000000000004	0.36000000000000004
0.44	0.35	0.34	0.35	0.35	0.36	0.33	0.48	0.37	0.36
0.48	0.38	0.37	0.38	0.38	0.38	0.36	0.44	0.47	0.35
0.49	0.36	0.43	0.32	0.32	0.33	0.35	0.43	0.46	0.42
0.41	0.34	0.34	0.3	0.3	0.29	0.28	0.49	0.36	0.36
0.42	0.31	0.34	0.28	0.29	0.29	0.27	0.47	0.34	0.36
0.41	0.31	0.34	0.28	0.28	0.29	0.27	0.49	0.34	0.38
0.48	0.35	0.4	0.33	0.31	0.34	0.35	0.41	0.46	0.43
0.49	0.36	0.43	0.32	0.32	0.33	0.35	0.43	0.46	0.42
0.48	0.38	0.37	0.38	0.38	0.38	0.36	0.44	0.47	0.35
0.48	0.39	0.39	0.31	0.32	0.31	0.33	0.37	0.46	0.44
0.48	0.39	0.39	0.31	0.32	0.31	0.33	0.37	0.46	0.44
0.49	0.38	0.43	0.32	0.32	0.33	0.35	0.43	0.46	0.42
0.43	0.36	0.36	0.38	0.38	0.38	0.35	0.48	0.41	0.35
0.48	0.38	0.37	0.38	0.38	0.38	0.36	0.48	0.45	0.35
0.48	0.35	0.41	0.33	0.34	0.35	0.36	0.4	0.48	0.42
0.41	0.33	0.34	0.31	0.31	0.3	0.29	0.49	0.36	0.38
0.48	0.35	0.41	0.33	0.34	0.35	0.36	0.4	0.48	0.42
0.41	0.33	0.34	0.31	0.31	0.3	0.29	0.49	0.36	0.38
0.48	0.38	0.37	0.38	0.38	0.38	0.36	0.48	0.45	0.35
0.51	0.4	0.43	0.32	0.32	0.32	0.35	0.39	0.46	0.42
0.41	0.33	0.34	0.31	0.31	0.3	0.29	0.49	0.36	0.38
0.43	0.32	0.32	0.28	0.28	0.28	0.28	0.49	0.37	0.35
0.48	0.38	0.37	0.38	0.38	0.38	0.36	0.46	0.43	0.35
0.48	0.38	0.37	0.38	0.38	0.38	0.36	0.46	0.43	0.35
0.41	0.34	0.34	0.3	0.31	0.3	0.29	0.49	0.38	0.39
0.43	0.32	0.32	0.28	0.28	0.28	0.28	0.49	0.37	0.35
0.48	0.39	0.37	0.38	0.37	0.38	0.37	0.46	0.44	0.35
0.51	0.4	0.44	0.31	0.32	0.32	0.35	0.37	0.5	0.43
0.51	0.39	0.4	0.36	0.36	0.36	0.35	0.39	0.48	0.45
0.43	0.32	0.34	0.33	0.33	0.33	0.3	0.49	0.38	0.37
0.41	0.34	0.34	0.3	0.31	0.3	0.29	0.49	0.38	0.39
0.49	0.4	0.41	0.33	0.34	0.36	0.37	0.36	0.49	0.46
0.51	0.39	0.4	0.36	0.36	0.36	0.35	0.39	0.48	0.45
0.43	0.32	0.34	0.33	0.33	0.33	0.3	0.49	0.38	0.37
0.43	0.32	0.34	0.33	0.33	0.33	0.3	0.49	0.38	0.37
0.51	0.4	0.44	0.31	0.32	0.32	0.35	0.37	0.5	0.43
0.41	0.32	0.32	0.3	0.31	0.3	0.29	0.48	0.37	0.36
0.48	0.39	0.37	0.38	0.37	0.38	0.37	0.46	0.44	0.35
0.515	0.405	0.43	0.33499999999999996	0.33999999999999997	0.345	0.36	0.38	0.49	0.44
0.49	0.4	0.41	0.33	0.34	0.36	0.37	0.36	0.49	0.46
0.51	0.4	0.44	0.31	0.32	0.32	0.35	0.37	0.5	0.43
0.43	0.32	0.33	0.3	0.31	0.31	0.3	0.5	0.36	0.36
0.41	0.32	0.32	0.3	0.31	0.3	0.29	0.48	0.37	0.36
0.47	0.38	0.38	0.37	0.37	0.38	0.37	0.48	0.42	0.35
0.43	0.32	0.33	0.3	0.31	0.31	0.3	0.5	0.36	0.36
0.43	0.32	0.33	0.3	0.31	0.31	0.3	0.5	0.36	0.36
0.52	0.41	0.42	0.36	0.36	0.37	0.37	0.39	0.48	0.45
0.54	0.42	0.43	0.36	0.37	0.38	0.39	0.38	0.48	0.45
0.43	0.34	0.33	0.3	0.32	0.32	0.3	0.5	0.4	0.36
0.49	0.41	0.41	0.36	0.36	0.39	0.38	0.36	0.5	0.47
0.54	0.42	0.43	0.36	0.37	0.38	0.39	0.38	0.48	0.45
0.49	0.41	0.41	0.36	0.36	0.39	0.38	0.36	0.5	0.47
0.43	0.32	0.32	0.3	0.31	0.3	0.29	0.49	0.37	0.36
0.49	0.405	0.405	0.34	0.35	0.36	0.355	0.415	0.46499999999999997	0.41
0.46	0.39	0.37	0.34	0.35	0.34	0.35	0.48	0.42	0.35
0.43	0.34	0.33	0.3	0.32	0.32	0.3	0.5	0.4	0.36
0.53	0.48	0.44	0.43	0.43	0.43	0.43	0.38	0.46	0.43
0.52	0.42	0.44	0.34	0.35	0.38	0.36	0.35	0.51	0.47
0.43	0.32	0.32	0.3	0.31	0.3	0.29	0.49	0.37	0.36
0.53	0.48	0.44	0.43	0.43	0.43	0.43	0.38	0.46	0.43
0.52	0.42	0.44	0.34	0.35	0.38	0.36	0.35	0.51	0.47
0.43	0.34	0.33	0.3	0.32	0.32	0.3	0.5	0.4	0.36
0.53	0.48	0.45	0.43	0.43	0.43	0.43	0.38	0.45	0.43
0.53	0.48	0.44	0.43	0.43	0.43	0.43	0.38	0.46	0.43
0.43	0.34	0.33	0.3	0.32	0.32	0.3	0.5	0.4	0.36
0.54	0.49	0.44	0.44	0.45	0.45	0.44	0.38000000000000006	0.44	0.42
0.54	0.49	0.44	0.44	0.45	0.45	0.44	0.38	0.44	0.42
0.53	0.48	0.45	0.43	0.43	0.43	0.43	0.38	0.45	0.43
0.53	0.48	0.45	0.43	0.43	0.43	0.43	0.38	0.45	0.43
0.54	0.44	0.44	0.39	0.39	0.39	0.4	0.36	0.48	0.45
0.53	0.48	0.45	0.43	0.44	0.43	0.43	0.39	0.43	0.41
0.53	0.48	0.45	0.43	0.43	0.43	0.43	0.38	0.45	0.43
0.54	0.44	0.44	0.39	0.39	0.39	0.4	0.36	0.48	0.45
0.46	0.39	0.38	0.34	0.35	0.35	0.35	0.48	0.41	0.35
0.53	0.48	0.45	0.43	0.44	0.43	0.43	0.39	0.43	0.41
0.46	0.39	0.38	0.34	0.34	0.34	0.35	0.48	0.41	0.35
0.53	0.46	0.45	0.42	0.42	0.43	0.43	0.43	0.43	0.41
0.52	0.41	0.41	0.36	0.36	0.36	0.39	0.35	0.5	0.45
0.53	0.46	0.45	0.42	0.42	0.43	0.43	0.43	0.43	0.41
0.42	0.36	0.33	0.31	0.32	0.32	0.3	0.5	0.39	0.35
0.42	0.36	0.33	0.31	0.32	0.32	0.3	0.5	0.39	0.35
0.53	0.46	0.45	0.42	0.42	0.43	0.43	0.43	0.43	0.41
0.52	0.4	0.43	0.34	0.35	0.36	0.36	0.35	0.51	0.47
0.42	0.36	0.33	0.31	0.32	0.32	0.3	0.5	0.39	0.35
0.55	0.49	0.44	0.48	0.48	0.48	0.45	0.38	0.44	0.43
0.53	0.46	0.45	0.42	0.42	0.43	0.43	0.43	0.43	0.41
0.54	0.45	0.46	0.4	0.4	0.39	0.41	0.38	0.45	0.42
0.52	0.4000000000000001	0.43	0.34	0.3499999999999999	0.36000000000000004	0.36000000000000004	0.3499999999999999	0.51	0.47
0.44	0.42	0.39	0.37	0.38	0.36	0.35	0.45	0.41	0.35
0.44	0.32	0.32	0.31	0.32	0.31	0.29	0.49	0.36	0.36
0.55	0.49	0.44	0.48	0.48	0.48	0.45	0.38	0.44	0.43
0.52	0.41	0.41	0.36	0.36	0.36	0.39	0.35	0.5	0.45
0.44	0.42	0.39	0.37	0.38	0.36	0.35	0.45	0.41	0.35
0.542	0.466	0.44000000000000006	0.4640000000000001	0.45600000000000007	0.45600000000000007	0.42400000000000004	0.398	0.49000000000000005	0.44000000000000006
0.55	0.49	0.44	0.48	0.48	0.48	0.45	0.38	0.44	0.43
0.54	0.45	0.46	0.4	0.4	0.39	0.41	0.38	0.45	0.42
0.44	0.32	0.33	0.325	0.33	0.32	0.295	0.49	0.375	0.365
0.44	0.36	0.33	0.34	0.35	0.35	0.33	0.48	0.4	0.35
0.53	0.48	0.44	0.46	0.46	0.47	0.43	0.4	0.49	0.44
0.44	0.33999999999999997	0.335	0.34	0.345	0.33999999999999997	0.315	0.485	0.395	0.36
0.55	0.49	0.44	0.48	0.48	0.48	0.44	0.39	0.49	0.44
0.54	0.44	0.42	0.36	0.36	0.37	0.4	0.34	0.47	0.45
0.46	0.41	0.39	0.37	0.38	0.36	0.36	0.41	0.42	0.37
0.44	0.36	0.33	0.34	0.35	0.35	0.33	0.48	0.4	0.35
0.47	0.43	0.4	0.37	0.37	0.38	0.34	0.41	0.46	0.36
0.53	0.48	0.44	0.46	0.46	0.47	0.43	0.4	0.49	0.44
0.42	0.37	0.35	0.36	0.36	0.37	0.34	0.48	0.4	0.36
0.45	0.41	0.38	0.37	0.38	0.37	0.32	0.42	0.46	0.37
0.45	0.41	0.38	0.37	0.38	0.37	0.32	0.42	0.46	0.37
0.49	0.43	0.4	0.37	0.36	0.37	0.34	0.38	0.45	0.36
0.48	0.435	0.4	0.38	0.375	0.38	0.34	0.4	0.455	0.38
0.47	0.44	0.4	0.39	0.39	0.39	0.34	0.42	0.46	0.4
0.53	0.48	0.44	0.46	0.46	0.47	0.43	0.4	0.49	0.44
0.53	0.49	0.47	0.45	0.45	0.44	0.43	0.39	0.46	0.43
0.54	0.44	0.42	0.36	0.36	0.37	0.4	0.34	0.47	0.45
0.42	0.37	0.35	0.36	0.36	0.37	0.34	0.48	0.4	0.36
0.45	0.37	0.36	0.34	0.35	0.35	0.32	0.45	0.41	0.38
0.45	0.37	0.36	0.34	0.35	0.35	0.32	0.45	0.41	0.38
0.45	0.38	0.37	0.36	0.38	0.36	0.32	0.45	0.44	0.36
0.49	0.42	0.4	0.37	0.36	0.38	0.35	0.34	0.44	0.35
0.53	0.49	0.47	0.45	0.45	0.44	0.43	0.39	0.46	0.43
0.53	0.45	0.46	0.46	0.45	0.44	0.43	0.38	0.47	0.46
0.5100000000000006	0.4233962264150948	0.43301886792452815	0.46188679245283	0.4601886792452829	0.46452830188679267	0.45566037735849113	0.4207547169811325	0.39830188679245276	0.358679245283019
0.49	0.43	0.41	0.38	0.39	0.39	0.37	0.35	0.44	0.37
0.49	0.43	0.41	0.38	0.39	0.39	0.37	0.35	0.44	0.37
0.56	0.45	0.47	0.44	0.46	0.43	0.43	0.38	0.44	0.41
0.45	0.4	0.39	0.37	0.38	0.37	0.36	0.46	0.41	0.37
0.43	0.38	0.35	0.37	0.37	0.38	0.35	0.46	0.4	0.36
0.54	0.46	0.44	0.38	0.38	0.39	0.38	0.42	0.49	0.4
0.54	0.46	0.44	0.45	0.45	0.45	0.4	0.42	0.48	0.42
0.52	0.4	0.45	0.34	0.34	0.35	0.35	0.34	0.5	0.47
0.54	0.46	0.44	0.45	0.45	0.45	0.4	0.42	0.48	0.42
0.53	0.45	0.46	0.46	0.45	0.44	0.43	0.38	0.47	0.46
0.45	0.4	0.39	0.37	0.38	0.37	0.36	0.46	0.41	0.37
0.5	0.44	0.42	0.38	0.41	0.4	0.38	0.36	0.44	0.37
0.5	0.48	0.45	0.42	0.42	0.42	0.42	0.38	0.47	0.43
0.51	0.48	0.46	0.43	0.42	0.42	0.42	0.38	0.47	0.43
0.54	0.46	0.44	0.45	0.45	0.45	0.4	0.42	0.48	0.42
0.53	0.45	0.45	0.41000000000000003	0.42000000000000004	0.41500000000000004	0.405	0.405	0.46499999999999997	0.43
0.5333333333333333	0.45	0.4466666666666667	0.4033333333333333	0.41333333333333333	0.41	0.39999999999999997	0.4033333333333333	0.47333333333333333	0.42333333333333334
0.54	0.45	0.44	0.39	0.4	0.4	0.39	0.4	0.49	0.41
0.54	0.45	0.44	0.39	0.4	0.4	0.39	0.4	0.49	0.41
0.54	0.44	0.44	0.38	0.38	0.38	0.38	0.39	0.51	0.43
0.5	0.44	0.42	0.38	0.41	0.4	0.38	0.36	0.44	0.37
0.5	0.48	0.45	0.42	0.42	0.42	0.42	0.38	0.47	0.43
0.54	0.46	0.44	0.42	0.42	0.42	0.4	0.42	0.5	0.4
0.54	0.44	0.44	0.38	0.38	0.38	0.38	0.39	0.51	0.43
0.55	0.46	0.44	0.36999999999999994	0.3499999999999999	0.3499999999999999	0.36999999999999994	0.38000000000000006	0.51	0.43
0.55	0.46	0.44	0.37	0.35	0.35	0.37	0.38	0.51	0.43
0.5711111111111111	0.45444444444444454	0.44777777777777783	0.37111111111111117	0.37888888888888883	0.3744444444444444	0.3677777777777778	0.3766666666666667	0.498888888888889	0.41555555555555557
0.56	0.44	0.42	0.37	0.39	0.39	0.41	0.34	0.42	0.42
0.52	0.43	0.45	0.32	0.33	0.33	0.36	0.35	0.5	0.48
0.49	0.43	0.41	0.47	0.46	0.47	0.45	0.46	0.42	0.35
0.575	0.45	0.43	0.38	0.385	0.385	0.37	0.375	0.515	0.44
0.57	0.43	0.42	0.4	0.4	0.41	0.37	0.38	0.52	0.45
0.57	0.38	0.41	0.36	0.36	0.36	0.35	0.36	0.52	0.46
0.55	0.44	0.46	0.44	0.43	0.44	0.43	0.38	0.42	0.4
0.56	0.44	0.42	0.37	0.39	0.39	0.41	0.34	0.42	0.42
0.45	0.43	0.4	0.38	0.38	0.38	0.37	0.44	0.45	0.36
0.52	0.43	0.45	0.32	0.33	0.33	0.36	0.35	0.5	0.48
