0.41	0.37	0.32	0.3	0.2	0.21	0.21	0.24	0.4	0.5
0.41	0.34	0.32	0.3	0.19	0.21	0.2	0.23	0.38	0.5
0.41	0.37	0.32	0.31	0.22	0.23	0.24	0.25	0.4	0.5
0.41	0.36	0.31	0.3	0.21	0.21	0.21	0.22	0.38	0.52
0.43	0.36	0.34	0.31	0.25	0.26	0.26	0.27	0.42	0.47
0.41	0.36000000000000004	0.3033333333333333	0.2866666666666667	0.22333333333333336	0.22999999999999998	0.22333333333333336	0.2333333333333333	0.3866666666666667	0.54
0.43	0.37	0.34	0.33	0.27	0.27	0.28	0.28	0.4	0.47
0.45	0.405	0.33999999999999997	0.355	0.28	0.28500000000000003	0.28500000000000003	0.305	0.425	0.46
0.45	0.41	0.33	0.36	0.3	0.3	0.3	0.31	0.44	0.46
0.445	0.395	0.32999999999999996	0.35	0.265	0.28	0.275	0.3	0.425	0.505
0.445	0.405	0.355	0.36	0.265	0.275	0.27	0.3	0.42	0.455
0.42	0.38	0.31	0.35	0.24	0.25	0.24	0.28	0.41	0.58
0.415	0.36	0.31	0.345	0.24	0.245	0.24	0.275	0.4	0.575
0.45	0.44	0.34	0.36	0.3	0.3	0.29	0.31	0.44	0.47
0.44	0.41	0.36	0.37	0.27	0.28	0.27	0.3	0.43	0.45
0.41	0.34	0.31	0.34	0.24	0.24	0.24	0.27	0.39	0.57
0.41	0.35	0.3	0.28	0.23	0.24	0.23	0.24	0.39	0.53
0.41	0.34	0.31	0.33	0.24	0.23	0.25	0.26	0.38	0.56
0.41	0.39	0.31	0.34	0.25	0.25	0.25	0.29	0.44	0.56
0.41	0.39	0.31	0.34	0.25	0.25	0.25	0.29	0.44	0.56
0.4	0.34	0.29	0.32	0.24	0.25	0.25	0.26	0.36	0.56
0.45	0.41	0.36	0.36	0.3	0.3	0.3	0.31	0.45	0.45
0.45	0.38	0.38	0.37	0.3	0.31	0.31	0.31	0.45	0.43
0.45	0.4	0.36	0.34	0.3	0.29	0.28	0.29	0.41	0.46
0.45	0.41	0.36	0.36	0.3	0.3	0.3	0.31	0.45	0.45
0.45	0.38	0.38	0.37	0.3	0.31	0.31	0.31	0.45	0.43
0.435	0.36	0.33499999999999996	0.34	0.27	0.26	0.27	0.28500000000000003	0.4	0.45999999999999996
0.4	0.34	0.29	0.28	0.25	0.25	0.24	0.24	0.37	0.53
0.41	0.35	0.31	0.34	0.24	0.23	0.25	0.27	0.39	0.51
0.4	0.34	0.29	0.28	0.25	0.25	0.24	0.24	0.37	0.53
0.46	0.37	0.36	0.34	0.3	0.29	0.29	0.3	0.41	0.41
0.44	0.38	0.38	0.38	0.3	0.3	0.31	0.31	0.42	0.43
0.47	0.43	0.38	0.35	0.3	0.29	0.3	0.31	0.4	0.4
0.44	0.38	0.38	0.38	0.3	0.3	0.31	0.31	0.42	0.43
0.45	0.41	0.37	0.36	0.31	0.31	0.31	0.32	0.44	0.42
0.38	0.35	0.3	0.34	0.22	0.22	0.23	0.26	0.38	0.53
0.4	0.34	0.29	0.32	0.24	0.24	0.24	0.26	0.36	0.51
0.4	0.34	0.29	0.32	0.24	0.24	0.24	0.26	0.36	0.51
0.39	0.34	0.29	0.28	0.22	0.22	0.22	0.23	0.35	0.53
0.38	0.35	0.3	0.34	0.21	0.21	0.22	0.25	0.37	0.51
0.47	0.43	0.38	0.35	0.3	0.29	0.3	0.31	0.4	0.4
0.4	0.34	0.29	0.32	0.23	0.24	0.23	0.26	0.33	0.51
0.46	0.42	0.36	0.38	0.31	0.33	0.33	0.32	0.43	0.4
0.4266666666666667	0.39666666666666667	0.3466666666666667	0.36000000000000004	0.29333333333333333	0.29333333333333333	0.29333333333333333	0.3	0.4166666666666667	0.4366666666666667
0.38	0.35	0.3	0.34	0.21	0.21	0.22	0.25	0.37	0.51
0.47	0.43	0.38	0.35	0.29	0.28	0.29	0.3	0.4	0.4
0.4	0.33	0.29	0.32	0.25	0.25	0.24	0.26	0.33	0.52
0.38	0.355	0.315	0.34500000000000003	0.235	0.235	0.25	0.25	0.37	0.49
0.38	0.355	0.29000000000000004	0.31000000000000005	0.25	0.255	0.25	0.25	0.36	0.5
0.47	0.43	0.38	0.35	0.29	0.28	0.29	0.3	0.4	0.4
0.4	0.35	0.29	0.32	0.25	0.25	0.24	0.26	0.33	0.48
0.46	0.38	0.37	0.38	0.29	0.29	0.3	0.31	0.43	0.42
0.43	0.38	0.325	0.325	0.275	0.28500000000000003	0.275	0.275	0.395	0.475
0.4	0.37	0.31	0.32	0.27	0.28	0.27	0.26	0.34	0.48
0.39	0.36	0.28	0.29	0.26	0.28	0.27	0.24	0.35	0.53
0.41333333333333333	0.35333333333333333	0.3233333333333333	0.35000000000000003	0.27666666666666667	0.2866666666666667	0.27666666666666667	0.27666666666666667	0.39333333333333337	0.44
0.47	0.43	0.38	0.38	0.3	0.3	0.31	0.31	0.4	0.4
0.41	0.36	0.31	0.32	0.27	0.27	0.27	0.26	0.35	0.49
0.4325	0.40249999999999997	0.325	0.345	0.29000000000000004	0.29000000000000004	0.28750000000000003	0.28250000000000003	0.38749999999999996	0.4775
0.38	0.34	0.3	0.33	0.26	0.27	0.26	0.26	0.38	0.47
0.43000000000000005	0.375	0.325	0.32999999999999996	0.28500000000000003	0.31	0.29500000000000004	0.28	0.395	0.45499999999999996
0.47	0.43	0.38	0.39	0.3	0.3	0.3	0.31	0.42	0.4
0.38	0.34	0.3	0.33	0.26	0.27	0.26	0.26	0.38	0.47
0.46	0.4	0.37	0.37	0.29	0.32	0.31	0.31	0.45	0.41
0.41	0.36	0.3	0.32	0.27	0.28	0.28	0.27	0.35	0.49
0.47	0.46	0.35	0.4	0.33	0.31	0.31	0.34	0.43	0.42
0.4633333333333334	0.44	0.3633333333333333	0.37333333333333335	0.3033333333333333	0.3033333333333333	0.3033333333333333	0.32	0.43	0.4266666666666667
0.4	0.35	0.28	0.29	0.28	0.3	0.28	0.26	0.35	0.49
0.47	0.43	0.39	0.39	0.3	0.3	0.3	0.32	0.44	0.39
0.43	0.36	0.3	0.32	0.27	0.28	0.28	0.28	0.35	0.49
0.48	0.43	0.38	0.37	0.29	0.3	0.3	0.32	0.42	0.41
0.4366666666666667	0.38000000000000006	0.31666666666666665	0.34	0.34	0.3433333333333333	0.33	0.30666666666666664	0.35333333333333333	0.44
0.45	0.38	0.33	0.34	0.36	0.35	0.35	0.32	0.36	0.44
0.42	0.38	0.31	0.34	0.3	0.31	0.3	0.28	0.35	0.45
0.42	0.34	0.31	0.33	0.29	0.29	0.27	0.27	0.38	0.48
0.44	0.39749999999999996	0.3275	0.3375	0.315	0.3175	0.3075	0.31000000000000005	0.39249999999999996	0.45
0.47	0.43	0.38	0.39	0.3	0.3	0.31	0.33	0.44	0.41
0.47	0.43	0.38	0.39	0.3	0.3	0.31	0.33	0.44	0.41
0.44	0.37	0.35	0.34	0.36	0.35	0.35	0.33	0.36	0.48
0.44999999999999996	0.425	0.345	0.355	0.33999999999999997	0.345	0.33999999999999997	0.32	0.35	0.445
0.42	0.34	0.31	0.33	0.29	0.29	0.27	0.27	0.38	0.48
0.48	0.43	0.38	0.37	0.32	0.32	0.32	0.33	0.44	0.39
0.47	0.44	0.39	0.39	0.3	0.3	0.3	0.33	0.44	0.4
0.43999999999999995	0.3833333333333333	0.3333333333333333	0.35000000000000003	0.32	0.31333333333333335	0.32	0.3	0.35666666666666663	0.45999999999999996
0.41	0.34	0.31	0.34	0.29	0.28	0.28	0.27	0.38	0.49
0.48	0.46	0.35	0.4	0.34	0.33	0.31	0.35	0.43	0.41
0.48	0.46	0.39	0.39	0.31	0.31	0.32	0.33	0.44	0.37
0.44999999999999996	0.4	0.35	0.355	0.325	0.325	0.325	0.315	0.4	0.45
0.43	0.41	0.36	0.36	0.38	0.38	0.38	0.35	0.35	0.48
0.48	0.45	0.38	0.37	0.38	0.38	0.38	0.36	0.35	0.48
0.48	0.48	0.35	0.41	0.35	0.33	0.34	0.36	0.42	0.4
0.49	0.44	0.41	0.41	0.32	0.32	0.33	0.34	0.46	0.37
0.48	0.45	0.38	0.37	0.38	0.38	0.38	0.36	0.35	0.48
0.48	0.43	0.38	0.37	0.38	0.38	0.38	0.36	0.35	0.46
0.43	0.36	0.3	0.31	0.33	0.33	0.33	0.31	0.36	0.5
0.5	0.45	0.41	0.42	0.32	0.33	0.33	0.35	0.46	0.37
0.43	0.37	0.32	0.32	0.28	0.28	0.28	0.28	0.35	0.49
0.48	0.43	0.38	0.37	0.38	0.38	0.38	0.36	0.35	0.46
0.48	0.44	0.39	0.37	0.38	0.38	0.37	0.37	0.35	0.46
0.51	0.48	0.39	0.4	0.36	0.36	0.36	0.35	0.45	0.39
0.43	0.36	0.3	0.31	0.33	0.33	0.33	0.31	0.36	0.5
0.5	0.45	0.41	0.42	0.32	0.33	0.33	0.35	0.46	0.37
0.43	0.37	0.32	0.32	0.28	0.28	0.28	0.28	0.35	0.49
0.5	0.485	0.395	0.405	0.36	0.345	0.35	0.36	0.455	0.375
0.41	0.37	0.32	0.32	0.3	0.3	0.31	0.29	0.36	0.48
0.48	0.44	0.39	0.37	0.38	0.38	0.37	0.37	0.35	0.46
0.505	0.485	0.405	0.415	0.365	0.345	0.35	0.37	0.455	0.375
0.4766666666666666	0.4333333333333333	0.37999999999999995	0.38999999999999996	0.3333333333333333	0.34	0.3333333333333333	0.3466666666666667	0.42	0.41
0.41	0.37	0.32	0.32	0.3	0.3	0.31	0.29	0.36	0.48
0.47	0.42	0.38	0.38	0.38	0.37	0.37	0.37	0.35	0.48
0.43	0.36	0.3	0.31	0.34	0.34	0.34	0.32	0.36	0.49
0.53	0.48	0.415	0.425	0.375	0.36	0.365	0.38	0.45	0.385
0.5	0.47	0.41	0.44	0.34	0.35	0.34	0.37	0.42	0.37
0.5066666666666667	0.49333333333333335	0.41333333333333333	0.4166666666666667	0.3866666666666667	0.36000000000000004	0.3633333333333333	0.3833333333333333	0.4633333333333333	0.3666666666666667
0.45999999999999996	0.43499999999999994	0.35000000000000003	0.375	0.36	0.36	0.36	0.35000000000000003	0.395	0.42
0.43	0.37	0.32	0.32	0.3	0.3	0.31	0.29	0.36	0.49
0.46	0.42	0.39	0.37	0.34	0.34	0.35	0.35	0.35	0.48
0.545	0.46749999999999997	0.44	0.445	0.4375	0.44	0.4475	0.4375	0.415	0.365
0.5	0.49	0.42	0.44	0.39	0.38	0.38	0.39	0.44	0.36
0.43	0.37	0.32	0.32	0.3	0.3	0.31	0.29	0.36	0.49
0.56	0.47	0.44	0.43	0.44	0.44	0.45	0.43	0.42	0.36
0.54	0.48	0.44	0.44	0.39	0.39	0.39	0.4	0.45	0.36
0.47333333333333333	0.4366666666666666	0.4000000000000001	0.4000000000000001	0.3633333333333333	0.35333333333333333	0.36000000000000004	0.3633333333333333	0.38000000000000006	0.43999999999999995
0.43	0.38	0.3	0.31	0.35	0.35	0.33	0.34	0.37	0.47
0.52	0.5	0.41	0.41	0.36	0.36	0.36	0.39	0.45	0.35
0.485	0.43999999999999995	0.405	0.42000000000000004	0.37	0.365	0.365	0.375	0.385	0.43
0.56	0.45	0.46	0.43	0.46	0.46	0.46	0.43	0.44	0.35
0.53	0.475	0.43	0.435	0.375	0.38	0.38	0.4	0.435	0.365
0.4366666666666667	0.39999999999999997	0.37999999999999995	0.3633333333333333	0.35666666666666663	0.3633333333333333	0.3633333333333333	0.3466666666666667	0.35666666666666663	0.4566666666666666
0.44	0.36	0.32	0.32	0.31	0.31	0.32	0.29	0.36	0.49
0.56	0.45	0.46	0.43	0.46	0.46	0.46	0.43	0.44	0.35
0.54	0.45	0.45	0.46	0.39	0.4	0.4	0.41	0.42	0.38
0.475	0.425	0.36	0.395	0.375	0.365	0.365	0.37	0.4	0.44
0.44	0.38000000000000006	0.32	0.3333333333333333	0.3233333333333333	0.33	0.3333333333333333	0.29666666666666663	0.3666666666666667	0.49
0.56	0.5	0.43	0.42	0.44	0.45	0.44	0.41	0.42	0.35
0.56	0.5	0.45	0.44	0.41	0.41	0.4	0.4	0.39	0.39
0.54	0.47	0.44	0.42	0.37	0.36	0.36	0.4	0.45	0.34
0.45333333333333337	0.4066666666666667	0.3733333333333333	0.36999999999999994	0.35666666666666663	0.36000000000000004	0.3666666666666667	0.35333333333333333	0.37333333333333335	0.43999999999999995
0.53	0.46	0.45	0.47	0.4	0.39	0.39	0.41	0.39	0.37
0.47000000000000003	0.44	0.39999999999999997	0.385	0.37	0.365	0.37	0.33499999999999996	0.355	0.395
0.45	0.46	0.41	0.38	0.37	0.37	0.38	0.32	0.37	0.42
0.48	0.455	0.435	0.4	0.38	0.38	0.375	0.34	0.38	0.4
0.47	0.46	0.43	0.4	0.38	0.37	0.37	0.34	0.36	0.41
0.56	0.5	0.43	0.42	0.44	0.45	0.44	0.41	0.42	0.35
0.53	0.46	0.49	0.47	0.44	0.45	0.45	0.43	0.43	0.39
0.5433333333333333	0.45999999999999996	0.4566666666666666	0.4566666666666666	0.43	0.43333333333333335	0.4266666666666667	0.4166666666666667	0.4266666666666667	0.37666666666666665
0.5225	0.435	0.42	0.425	0.395	0.395	0.405	0.4	0.4125	0.39000000000000007
0.45	0.41	0.4	0.39	0.37	0.37	0.38	0.36	0.37	0.46
0.47000000000000003	0.425	0.39999999999999997	0.38499999999999995	0.37	0.36	0.37	0.345	0.375	0.4
0.54	0.485	0.45499999999999996	0.44	0.42	0.425	0.42	0.41000000000000003	0.41500000000000004	0.39
0.56	0.42	0.44	0.45	0.44	0.43	0.43	0.42	0.46	0.38
0.58	0.47	0.45	0.45	0.41	0.41	0.4	0.4	0.41	0.38
0.542	0.47400000000000003	0.446	0.45200000000000007	0.41600000000000004	0.42000000000000004	0.418	0.40599999999999997	0.42000000000000004	0.396
0.57	0.51	0.44	0.43	0.39	0.39	0.38	0.38	0.39	0.39
0.43	0.39	0.34	0.34	0.35	0.34	0.34	0.34	0.38	0.46
0.45	0.41	0.4	0.39	0.37	0.37	0.38	0.36	0.37	0.46
0.55	0.44	0.48	0.47	0.42	0.42	0.42	0.42	0.4	0.37
0.5	0.44	0.44	0.42	0.4	0.38	0.41	0.38	0.37	0.36
0.51	0.47	0.48	0.46	0.42	0.43	0.42	0.42	0.43	0.38
0.57	0.5	0.43	0.42	0.42	0.42	0.42	0.4	0.4	0.4
0.57	0.49	0.42	0.42	0.43	0.42	0.42	0.39	0.42	0.4
0.49	0.42	0.43	0.41	0.47	0.47	0.46	0.45	0.35	0.46
0.56	0.51	0.45	0.45	0.39	0.39	0.38	0.38	0.39	0.35
0.5690909090909092	0.500909090909091	0.4554545454545455	0.44818181818181824	0.38090909090909086	0.3763636363636364	0.38272727272727275	0.37000000000000005	0.41090909090909106	0.3718181818181818
0.58	0.51	0.45	0.43	0.39	0.38	0.39	0.37	0.44	0.37
0.55	0.46	0.49	0.47	0.43	0.42	0.43	0.43	0.4	0.38
0.554	0.42800000000000005	0.45	0.446	0.41800000000000004	0.40800000000000003	0.41400000000000003	0.422	0.40800000000000003	0.36400000000000005
0.45	0.45	0.43	0.4	0.38	0.38	0.38	0.37	0.36	0.44
0.57	0.47	0.49	0.47	0.42	0.42	0.43	0.42	0.4	0.37
0.575	0.505	0.425	0.415	0.41500000000000004	0.4	0.4	0.37	0.42	0.39
