5.2537,3.5109,-36.4,-59.6,-45.3,-61.8,-74.9,-57.3,-61.9,-71.1,-78.7,-79.4,-67.5
5.2382,3.1416,-45.4,-58.5,-45.6,-59.9,-65.2,-59.7,-61.1,-69.4,-94,-88,-74.5
5.1973,2.6378,-43.2,-56.8,-47,-56.7,-65.2,-60.6,-59.7,-68,-94.5,-84.6,-69.5
5.1698,2.1168,-44.1,-55.6,-47.9,-54.3,-73.2,-63.3,-59.9,-65.8,-100,-85.4,-69.3
5.1955,1.6226,-37.1,-54.2,-54.2,-54.8,-69.6,-64,-63.3,-63.8,-94,-81.5,-70.7
5.2115,1.132,-39.5,-52.8,-50.6,-54.6,-62.5,-61.7,-63.8,-65.8,-79.1,-81.6,-74.4
5.1586,0.61211,-39.9,-55,-50,-54.3,-58.3,-62.9,-65.2,-61.6,-90.5,-79.2,-72.5
5.1521,0.08492,-44.9,-49.8,-55.7,-54.5,-56.7,-64,-60.8,-64.6,-82.2,-81.1,-73.9
5.1132,-0.44256,-43.4,-49.6,-48,-56.4,-68,-61.6,-61.5,-63.3,-90.7,-81,-74.2
5.1563,-0.90059,-39.9,-47.1,-57.7,-54.9,-72.6,-64.3,-65.9,-63.9,-86.6,-79.4,-77.4
5.1693,-1.4094,-46.4,-43.4,-55.1,-58.8,-67.3,-64.9,-58.6,-65,-87,-80.6,-79.7
5.1526,-1.8917,-42.7,-46.6,-50.1,-57.4,-68.8,-63.7,-64.3,-66.6,-80.3,-76.9,-79
5.2116,-2.7881,-46.2,-35.5,-49.3,-62.8,-63.6,-68.7,-66.6,-62.5,-83.6,-76.3,-79.7
5.2014,-2.8596,-45.1,-44.9,-57,-66.9,-61,-67.5,-67.6,-56,-77.8,-71.7,-81.3
5.1668,-3.3932,-40.1,-40.2,-59.1,-68.9,-64.3,-67.9,-66.9,-61,-96,-76.2,-83.9
5.1882,-3.8671,-47.8,-34,-56.8,-65.1,-62.2,-66.9,-67.7,-56,-76.7,-77,-84
5.1688,-4.4014,-51,-34,-61.9,-67.7,-57.7,-68.5,-71.1,-54.6,-93.4,-75.8,-82.3
5.1796,-4.8898,-51.7,-30.6,-54.8,-71.8,-58.6,-76.3,-70.4,-54.9,-74.8,-70.5,-87.2
5.165,-5.3887,-48.8,-29.7,-69.2,-61.4,-59,-70.6,-77.9,-55.1,-84.9,-75.5,-86.4
5.1875,-5.8796,-54.8,-31.1,-61,-64.1,-63.6,-73,-78.7,-52.8,-74.3,-72.7,-85.3
5.1296,-6.4249,-48.9,-30.4,-60,-68.8,-58.2,-71.5,-79.4,-51.3,-77.9,-66.6,-87.2
5.1512,-6.9053,-53.5,-40,-64.4,-69.3,-67.8,-74,-76.9,-54,-83.4,-72,-86.4
5.1795,-7.3736,-60.1,-39.8,-75.2,-69.1,-51.9,-75.2,-79.2,-56.9,-82.2,-67.6,-86.5
5.1769,-7.8872,-54.5,-57,-65.2,-69,-60.4,-72,-82.9,-56,-81.1,-64.8,-88.3
5.1626,-8.4127,-57.8,-46,-68.2,-69,-51.1,-73.6,-98,-59.4,-98.3,-65.3,-88.6
5.1922,-8.8626,-56.2,-42.4,-62,-70,-57.4,-74.2,-100,-58.7,-77.4,-64.5,-89.8
5.1827,-9.3772,-53,-38.3,-65,-69.7,-49,-74.3,-86.8,-63.9,-78.5,-62.7,-85.7
5.1791,-9.8886,-56.5,-40.1,-65.3,-68.9,-51.4,-73,-100,-58.2,-76.6,-67.8,-87.5
5.1873,-10.365,-58.1,-44.2,-73,-68.8,-46.5,-71.8,-87.5,-61.7,-77.2,-63.9,-89.1
5.1895,-10.879,-52.6,-41.7,-81.4,-71.8,-56.5,-75.3,-90,-64.3,-71.9,-57,-88.6
5.1899,-11.384,-59.7,-46,-66.9,-71.2,-46.3,-74.9,-89.5,-61.2,-72.4,-53,-86.3
5.2522,-11.502,-60,-49.6,-96.9,-76.4,-35.7,-77.7,-88.4,-60.5,-70.4,-59.7,-92.3
5.6328,-11.564,-57.6,-44.1,-72.6,-74.6,-46.8,-70.7,-100,-67.4,-77,-55.6,-90.8
6.1102,-11.552,-64.4,-59.8,-72.7,-77.2,-44.4,-82.8,-98,-73.6,-71.4,-48,-92.4
6.6448,-11.573,-61,-55.2,-72.3,-82.5,-33.6,-86.4,-89.8,-72.1,-72.1,-61.9,-92.6
7.1199,-11.551,-60.3,-56.7,-73.2,-83.5,-32,-81.8,-80.7,-75.2,-68.4,-52.2,-92
7.6319,-11.578,-69.5,-57.8,-78.6,-78.3,-34.6,-80.1,-100,-73.2,-67.3,-50.1,-92.5
8.1253,-11.573,-61.4,-59.4,-73.5,-80.9,-32.5,-84.3,-97.8,-75.1,-72.3,-52,-91.2
8.6382,-11.573,-61.5,-63.5,-78.9,-80.8,-42.9,-86.4,-85.6,-77.4,-72.2,-49,-91.1
9.1206,-11.563,-66.8,-62.3,-80.2,-86.2,-35.8,-83,-97.8,-77.9,-80.4,-49,-96.1
9.6047,-11.53,-68.9,-59.9,-80.4,-84.1,-24.7,-81.1,-100,-80.1,-71.6,-51,-90.5
10.114,-11.555,-76.4,-65.9,-75.4,-81.4,-29,-83.1,-91.5,-80.7,-74,-50.7,-92.1
10.622,-11.545,-66.9,-59.8,-74.7,-84.3,-40.8,-83.2,-83.6,-84,-72.1,-50,-90.8
11.125,-11.548,-63.6,-64.1,-75.7,-85.1,-36.3,-84.9,-86.6,-80,-73.8,-52.1,-90.7
11.621,-11.556,-63.8,-64,-69.5,-84.3,-42.5,-77.8,-95.8,-80,-68,-52,-91.2
12.12,-11.551,-69.3,-65.9,-69.4,-82.6,-36.5,-72.5,-97.9,-82.7,-70,-50,-91.8
13.141,-11.562,-72.8,-60,-71.7,-87,-39,-82.7,-97.4,-78.4,-65.8,-49,-90.9
13.632,-11.549,-73.7,-65.2,-74.8,-88.3,-46,-83.8,-82.7,-83.5,-74.9,-54.8,-89.8
14.125,-11.547,-72.1,-69.6,-82.9,-89.6,-49.5,-88.8,-73.8,-98.4,-62.2,-55,-89.6
14.616,-11.552,-72.2,-67.4,-98,-90.6,-43,-89.8,-71.1,-95,-61,-57.1,-87.8
15.142,-11.577,-76.7,-66.2,-80.7,-90.7,-46.8,-89.8,-79.4,-81.5,-72,-60.8,-89.1
15.606,-11.55,-77.3,-70,-76.7,-92.7,-42.2,-77.8,-80.1,-81.1,-67.7,-55,-87
16.119,-11.545,-72.8,-64.8,-88.2,-88.9,-46.6,-86.3,-74.4,-81.9,-65.9,-54,-84.6
16.63,-11.559,-80.8,-68.2,-83,-91,-42.2,-88.5,-69.6,-91.4,-58.8,-58,-86.3
17.13,-11.549,-76.7,-68.8,-76,-90,-46,-92.2,-81.1,-83.2,-58.5,-63,-86.7
17.615,-11.556,-75.7,-72,-80.9,-89.3,-48.1,-86.8,-69.3,-87,-63,-63,-85.2
18.144,-11.576,-81.7,-67.2,-91.2,-91.5,-46.4,-86.5,-69,-98.8,-58.8,-57.3,-79.1
18.634,-11.572,-83.2,-65.2,-96,-90.9,-55,-80.6,-66.1,-98.9,-55.2,-64,-78.1
19.151,-11.597,-78.5,-68.2,-93.4,-89.6,-48.3,-81.7,-72.6,-95.3,-62,-60,-71.9
19.627,-11.57,-73.5,-70.4,-98.4,-86.8,-53.1,-85.8,-63.2,-92.6,-63.4,-59.6,-75.3
20.144,-11.565,-75,-70.7,-90.6,-88.6,-48.5,-84.8,-60,-95.8,-50.2,-63.5,-70
20.626,-11.555,-77.3,-71.4,-85.7,-87.6,-46.9,-88.5,-66.2,-92.7,-55.2,-67,-72
20.679,-10.386,-81,-75.7,-71.3,-88.7,-60.4,-76.5,-57,-93.2,-63,-68,-70.9
20.676,-9.8956,-80.8,-81.5,-70.1,-89.7,-56.1,-79,-64.5,-100,-52.7,-72.8,-71.4
20.706,-9.369,-88.2,-74.9,-86.5,-91.3,-64.8,-78.6,-57.6,-100,-55.9,-71.2,-68.8
20.668,-8.8875,-74.9,-76.8,-97,-92.5,-61.6,-81,-61.2,-94,-48.5,-79.1,-69.2
20.695,-8.3725,-72.8,-80.4,-87.8,-86.4,-66.7,-84.6,-66.9,-94.5,-49.9,-72.9,-68.9
20.681,-7.8761,-77,-75.4,-70.7,-88.1,-71.6,-84.1,-62,-98.9,-40.6,-78.9,-70.1
20.681,-7.3961,-75.4,-71.7,-80.3,-90.9,-68.8,-78.4,-63.9,-91.4,-42.2,-78.5,-72
20.668,-6.8942,-69.6,-77,-74,-86.8,-67.1,-75.1,-56.7,-92.2,-43,-76.1,-65
20.674,-6.3882,-76.8,-72.9,-71.2,-87.2,-67.7,-80.5,-60.1,-97.6,-37.4,-77.8,-65.6
20.68,-5.8903,-71.4,-70.7,-72.6,-88.6,-76,-78.5,-52.8,-98.9,-38.2,-80,-62.8
20.706,-5.3731,-79.4,-70.4,-75.2,-86.5,-70.9,-78,-55,-94,-37.2,-83.7,-65
20.702,-4.875,-69.5,-72.5,-66.6,-83.8,-97.6,-78.8,-55.6,-96.2,-40.9,-79.6,-67.5
20.7,-4.3685,-66.6,-65.4,-80.1,-85.9,-80.3,-73,-51.9,-83.1,-37.5,-86.5,-64.3
20.703,-3.86,-70.4,-75.9,-70.6,-85.6,-76,-73.6,-52.5,-83.5,-42.6,-90.2,-62.5
20.723,-3.3527,-77.7,-79.8,-61.9,-87,-74.3,-77.2,-51,-92.6,-50.4,-82.1,-65.7
20.718,-2.8541,-72.9,-85.2,-67.6,-89.8,-78.3,-81.6,-47.1,-86,-56.4,-85.2,-60.9
20.673,-2.3809,-71.9,-86.5,-65.9,-82.9,-90.4,-74,-49.8,-89.6,-50.8,-81.3,-61.3
20.684,-1.8901,-70.4,-87.5,-66.5,-85.8,-81.3,-72,-49,-95,-41.8,-85.9,-63
20.666,-1.417,-71.5,-91.6,-70.2,-85.6,-73,-71.6,-47,-100,-61.9,-88.9,-59.5
20.688,-0.87592,-75.9,-79.4,-70.4,-82.2,-72.8,-71.5,-49.2,-100,-48.7,-100,-55.2
20.692,-0.36667,-68.3,-78.3,-62.6,-81,-97,-72.6,-47.7,-100,-52.7,-88.6,-65.7
20.7,0.13804,-67.4,-78.9,-62.2,-78.3,-73.1,-74.9,-44.5,-100,-66.4,-89.5,-58
20.703,0.63069,-69.5,-98.3,-57.9,-79.3,-96.2,-73.8,-45.3,-100,-57.9,-90.1,-62.3
20.681,1.1166,-71.1,-82.6,-63.2,-79.8,-88.5,-77,-44.4,-98.9,-62.1,-88.5,-52.1
20.674,1.6201,-64.4,-89.6,-64,-80.3,-81.6,-66,-37,-88.5,-54.6,-82.6,-53.6
20.671,2.1168,-63.6,-91,-54.7,-78.4,-100,-67,-49,-100,-54.3,-92.9,-53
20.661,2.5989,-64.6,-87.2,-60.6,-80.8,-97.4,-66.1,-39,-93.1,-61,-90.4,-50.4
20.649,3.0921,-58.2,-80.7,-49.1,-75.8,-81.7,-61.1,-33.1,-89.7,-58.5,-88.9,-54.4
20.752,3.503,-57,-79.2,-55.8,-78.8,-100,-61.9,-34.1,-99,-71,-92.1,-52.5
19.857,3.7082,-65.9,-87,-50.8,-76.1,-97.8,-63,-32.1,-90.2,-62.9,-93.4,-52.6
19.357,3.7144,-62.7,-77.6,-53.3,-77.2,-83.9,-58.7,-36.4,-98.7,-63.6,-99.1,-47.5
18.866,3.6886,-61.5,-81.7,-57.6,-75.6,-91.3,-58,-29.3,-88.3,-68.5,-91.1,-47.7
18.374,3.6939,-55.5,-95.5,-49.1,-72.9,-100,-57.6,-29.9,-90.4,-68.3,-94.3,-43.4
17.878,3.6873,-62.2,-79.3,-55.2,-73.9,-93.5,-56.5,-21,-90.3,-66.1,-100,-44.6
17.391,3.6744,-59.4,-77.2,-47,-73.3,-76.9,-56,-29,-92.1,-73.8,-100,-43.1
16.867,3.6839,-59.4,-79.8,-46.2,-70.2,-88.7,-56,-34.8,-89.3,-63.8,-96,-43.6
16.365,3.6946,-58.6,-67.3,-44.3,-74.2,-88,-53,-37.1,-90.5,-76,-100,-49.3
15.891,3.6553,-58.1,-68.7,-53.5,-78,-90.4,-50.5,-31.6,-86.9,-67.9,-99.4,-50.6
15.4,3.672,-61.9,-68.9,-46.4,-73.6,-85.1,-54.9,-30.5,-87.8,-62.7,-98,-51.2
14.876,3.6889,-55.4,-67.8,-49.3,-71.1,-100,-52.1,-34.8,-86.8,-71.2,-100,-55.5
14.356,3.7122,-59.2,-69,-41.1,-73.6,-100,-50.6,-38.3,-86.8,-67.8,-95.6,-53.6
13.868,3.6994,-61.2,-71.2,-51.2,-71.1,-96.1,-57.7,-35.7,-85.9,-84.4,-92.5,-53.2
13.401,3.6712,-53.8,-69,-39.7,-72.4,-97.7,-49.9,-40.1,-85,-83,-92.9,-54.4
12.879,3.6842,-58.9,-67.1,-46.9,-69.6,-76.2,-49,-41,-87,-73.5,-87.1,-57.5
12.394,3.6585,-50.2,-66.1,-54.5,-69.3,-86.2,-47.2,-41.3,-86,-73,-88.1,-58.3
11.857,3.7271,-54.9,-67.3,-37.8,-69.3,-100,-46.7,-53.6,-85.1,-68.8,-92.4,-52.4
10.89,3.6895,-50.5,-69.2,-34.1,-63.8,-78.6,-48,-48.4,-82,-81,-98.3,-64.2
9.8812,3.6883,-47.3,-61.4,-39.7,-63.1,-79.6,-49.3,-56.7,-75.8,-75.4,-81.1,-63.8
9.3761,3.6938,-45.1,-61.5,-45.6,-62.5,-76.8,-50.2,-46.6,-75.4,-76.7,-80,-63.2
8.8659,3.7038,-45.2,-63.6,-34.7,-61.9,-82.9,-49,-48.7,-77.4,-74.3,-80.7,-65.7
8.368,3.6983,-54.8,-61.3,-37.5,-61.8,-84.5,-50.1,-53.8,-81,-75.3,-84.3,-65.4
7.8782,3.6885,-56.1,-58.5,-41,-63.6,-82.9,-51.4,-52.5,-81,-74,-85.1,-64.4
7.4036,3.6608,-48.5,-65.5,-49.3,-65.3,-81.9,-54,-56.1,-81.1,-78.5,-85.7,-62.3
6.8886,3.6846,-40,-59,-58.9,-63.5,-80.5,-52,-48.9,-81.9,-79.1,-84.1,-68.7
6.3594,3.705,-44.4,-58.3,-49.3,-65.7,-81.1,-56.7,-54.8,-76.8,-100,-86.3,-67.2
5.8696,3.7476,-42.5,-58,-47.2,-61.9,-74.5,-53.8,-56.6,-78.2,-97.7,-84.2,-68.7
5.5027,3.7489,-42,-56,-48,-61,-76,-61,-62,-81,-77,-80,-70
